Order_ID,Customer_ID,Product_ID,Quantity,Total_Price,Order_Date
3bd37a36-78b4-4665-a60e-491c763c40f8,56c4bfa9-94e2-4d89-b992-7fbcf9f912ee,3c644b7b-fe14-465b-a1da-0bd5c83ddb9c,10,424.2000000000001,2020-08-29 23:54:44.056559
c66780f2-8a1e-4fca-870b-181b52cf63cd,cc607ff7-261b-4f0a-832a-c8ed7fb31015,b3fcbea2-1955-47e8-bc02-e54d26c09f01,5,4744.95,2020-12-02 21:35:00.972314
bc4de080-826e-4788-ba5a-7da88b855264,00d78252-3e0a-4340-9779-6a5ab4a2144f,dba8f77d-ef0a-478a-beea-f946f30d3f93,7,3732.47,2022-09-11 08:45:15.245471
aabd8e91-6eda-4525-b56d-06b0854061a9,dc4fe353-c432-4318-a660-3566b14c81c1,2fc87886-83d2-410a-9cd5-6df72a7eb40c,10,8242.3,2022-10-14 16:22:01.596294
a40613f7-16d2-4d7a-859b-f8012de2ecb2,5a2396f1-7faf-43f8-a7f7-5188ca2d993a,0c971c5f-e562-47cd-887c-ee47a8b1c7a7,9,2332.08,2020-11-28 16:10:19.811897
98d53cdf-ccd5-46b3-b922-aa5f1bfd15e2,2da8341b-0bba-4908-ad03-3f983d9d5189,c914ba2f-b190-47fc-a759-00305434d424,8,7066.72,2023-05-02 20:03:20.412210
00d4c621-4a00-4647-94f9-74010986f748,2eb6f81d-aae1-489d-9c78-3f8b125bf613,d8357fee-f454-4ee8-978a-d368a46dacbd,6,5386.9800000000005,2022-06-04 10:07:01.952050
2eea1c97-7afd-4b9d-b9ac-aebd9b709dfd,998e49e5-f6ba-4fa9-853e-ce4ac86645ee,f0d85061-412d-4c8a-86d1-b12eb2ec705b,7,3045.77,2022-08-20 15:00:30.500359
92ff9371-ea5d-4ec7-9b4e-94a4ffbd7e49,223bb9aa-b16b-415b-b903-849604081f59,503a6ff8-007f-42bc-b3ac-fef09a99dfb6,8,3100.08,2021-04-24 21:31:21.840432
155520c0-7774-4203-bcd5-dc3c2466edcc,ce907f53-4702-4940-9d23-bd00335047a4,b7b4d358-0fbc-4b51-bd16-1307d8d88ec2,4,2275.32,2021-05-11 01:52:45.127534
fc5e0698-68cd-4411-98a3-baf3e4d6c5b4,01a23274-2269-4ee1-8bac-8ce6c9dc1347,f97e6b4f-6532-4bd1-a773-5adabc17cc6c,3,2571.09,2022-07-20 10:31:03.012591
ab7ddbc5-6ee9-4081-aeb7-88fb3af82b26,043683fc-488e-404a-8518-7c992ab41f2f,21a1ecb9-8ec3-4444-9246-87fe4b6f6bcc,2,758.42,2024-03-26 22:02:12.373561
4f605e9d-47ae-4819-b2c0-a58f467ad3ae,9875460c-3b53-4bd2-b752-4a7b3207bb2b,589542cf-ae90-4865-b429-5af22745e512,3,477.78,2020-08-29 09:44:46.441334
00345807-1ad9-448f-85db-610cea1bdbb5,66d50871-cfb0-457c-a7ea-c75ec3bdc057,5337a6a1-723f-473d-a611-eb87a30ba66b,6,5225.22,2023-01-04 08:10:04.885223
d92b9388-af6c-48d8-a433-060dae45b934,488b8cb6-06bb-42ea-b018-f13c19698124,6f35839e-e1b5-4bf4-8ba2-48e9f0552c87,7,503.93,2023-05-14 02:33:32.865773
aac2eb8f-2b26-452f-ae67-7bc83c4d7166,752e6595-62eb-41b5-a4d9-5f340652d814,193b48fe-5e8a-4f88-ae69-0450a9c0fe69,6,1161.42,2023-08-07 15:29:25.674300
438ce487-07e7-4a89-ba3d-2c8c04227f16,68d0b711-64b4-4181-94b0-9da60771a4bb,5f1164a7-5a6c-4b4d-b8f6-de0a998a1c20,5,4806.549999999999,2020-06-14 15:20:02.752819
e7db9e18-d543-4189-a7c0-6f559134e8a9,c212f497-3a55-4c98-aea9-0a54ecf95ef1,f94a43a5-dc70-4362-8e3a-fdbedc4cefa2,7,2817.5,2020-11-01 00:53:13.309185
3ba80f45-b252-4f4f-867c-a0bd4aaf59ce,d70d0038-4ff6-405d-99a0-3e27684e0b11,0364ab83-201c-4097-811d-7674804010e9,3,2375.64,2020-11-08 11:58:21.898202
92dab93e-1d44-4cf0-b6a3-362e0d5c4259,bc4a9f54-7f93-412d-aee0-41babde9f7c7,6a63b5f9-798c-4586-95d1-cab5619ad4bc,1,694.1,2021-07-11 10:39:18.825276
06c0cac9-e3a2-4949-b2e1-2fd35a355a63,c29fe714-1b30-433a-83f5-05fad6a10084,4bd26f86-bb47-48e5-bb55-523181a63f63,3,2149.26,2020-12-15 23:58:14.682539
60fed19d-140c-4d0e-8d78-f3f7109990c6,c340d489-e79d-4bdd-94e3-15dbcc244560,2f6cdf50-3a3f-4ba4-89a8-003897cbfc13,5,1524.65,2021-12-18 05:36:24.272225
e30e7b5a-4af8-45ce-bf1a-dcd6bf058355,9b1329e0-f890-497e-94fc-b8b3be942972,a9aedb20-8b6c-446c-bc1f-018a0d464316,8,5155.2,2022-12-25 05:08:17.856395
0c5531d4-e01e-4880-98e7-62aa02780134,90f45551-bc3d-4d24-a8eb-73c18443ec47,bbfd79b3-d6f8-4df6-8c83-78bb4eeccb7e,5,1590.15,2020-06-13 22:28:30.214936
b260cb3c-d156-476b-b9be-3d4fd5ee21c2,7eed9caa-025a-4887-a331-21a3b5fef946,06ca9a99-aa02-4057-9e7b-468e8b1108a4,5,3649.6,2022-05-02 03:36:37.795807
e220489b-3d05-4a8e-b928-1850607bded5,6241e36c-1a88-4971-bed6-25149b466c04,43bf1c6a-e891-45a9-8cc5-e979c170a236,7,3774.54,2021-11-14 17:32:21.793765
41a2032e-c7bf-4779-8052-ea23930310d9,051052d5-0872-4281-bb36-9ef4bf87c6f2,49556cda-4815-4239-bf9c-a7faa142824a,9,2930.58,2020-10-21 22:02:27.492376
33e8f9e0-3e82-4bef-a386-2a59a87d5b55,5668c56e-3af8-4677-b307-aaf09532287b,27103cce-5db2-463c-bc2d-67be46776aca,3,222.57,2021-12-31 17:34:34.205647
7a9f8cc8-5a8a-4a8e-8378-860a619c8317,fc2496e0-d97f-437c-bb6b-8526930fc174,973e0e0c-b37c-4e0d-ae86-f5b6c3d8bd94,4,1848.84,2022-05-02 01:22:17.660028
836842da-55bc-4849-99b8-28333ab20ba4,d09e95b6-2dd2-4908-9689-96a65127b3d8,6a8c3e9c-07e2-452c-8455-3f53aa0b3923,3,1808.7,2023-01-21 04:37:17.457765
1fe47c23-24f4-4cb9-8aba-e91a1d2e4739,321da85c-715c-4851-a543-c93cc2e3eb23,dbf26729-a518-4719-9afc-aaa24293355d,8,4763.28,2022-03-02 17:13:36.199803
5086d05c-98d4-46a2-aecf-90186a8429ba,2b705e74-58c2-4247-998e-051fb2cfe4c8,5f187b33-4f4e-49a4-a2fd-fe73c7919dcb,7,208.6,2020-08-25 00:56:14.234076
eac1047e-f00a-42f0-9aab-83b1fe5658e2,5ac72f0c-e995-4d05-8e6b-ec75d97f24fa,fa7f4b7f-44ac-471c-b6c8-73f4106c7793,1,640.65,2020-06-13 15:54:30.318843
056cdca4-295f-4312-a3b2-4169ac6eb60f,8a949643-033a-471e-8ff8-db1aad104086,69d081a9-2af4-4999-928b-c4081ebc90a2,6,799.02,2020-08-08 10:31:51.371183
de9c94f7-9a77-463b-bd68-cedbe9fb5825,29223517-3ed7-435b-a229-a76f1052e4d7,2c7ebcfb-7909-4041-94ab-787462a27b27,2,213.32,2022-05-16 14:36:15.395449
30ea9c67-4c20-4afe-8627-42c443787fec,13248508-6251-479a-955e-5cb907f94eb4,af421f4c-2134-425c-a9a5-1e6865af65e5,7,3391.29,2020-12-11 04:44:58.825411
4912b08e-d89b-4705-9609-a9b1e651070f,168279f3-7d94-4578-9bd6-8ec302e2c6e4,48fcceb3-0806-48c3-aaf9-302347f50316,7,2249.38,2021-10-11 02:32:13.411727
6eb5072a-3c71-4980-b317-1cb47b587a4c,7c873d7f-d804-4f6c-96e6-a806be8a2d3c,61934d8b-26a6-4b27-8682-942287b2ae0d,8,3297.44,2023-06-01 16:24:30.009075
9260325a-acbb-4182-b952-eb1202095229,f5c7f46a-96ef-44cd-97e3-9318163dcbe0,1138e4f9-d37e-4601-be41-b68a6cf8931e,3,67.23,2020-05-31 03:07:34.569129
e064cbb3-2672-4af4-805a-12b8d71fc50e,e248718b-8a64-4927-bb19-92878c129755,691ccd59-e770-4e64-a1e5-9dc5d99ca44c,1,575.48,2021-05-26 10:21:21.231072
91a8c11c-36c5-4a5d-8d24-7b4699859c40,b14c26dd-13e8-418a-83d9-632e82f0effd,6a0f9fee-4948-43c2-b61a-7450c00bb568,10,6486.7,2020-10-05 20:49:50.595290
1ca12937-3b68-4cc0-ab82-7bc304706138,04e01df9-1d9a-41fa-9a3a-21d3c70fde06,53f55800-1d1d-4866-af6c-ee0c6f7ca904,8,3356.4,2023-04-20 05:38:45.364229
81d59d6a-b8c2-409b-b69a-fef6eb75d999,1c9e0e75-18de-4887-80de-661b74957fb3,f18a3fb1-b6d2-4756-80d9-f7deb4a19d1b,9,3530.7000000000003,2021-06-19 03:58:21.091794
b09ed6de-a4da-4653-8916-cc713173b0a3,7ee030f0-3a51-4a40-aaf5-f8d08146b111,fd099685-a51b-4d29-a77f-7c203d039ca1,6,3985.5,2023-06-12 06:23:35.112399
8ea513c9-21de-4f8f-94b2-989c4977a9a5,a6b4443f-fa34-49f7-843e-c76645810d71,0716872c-2ddd-4447-b90e-63ded218ba26,7,4596.759999999999,2020-06-23 00:42:20.925898
8fa1dd9a-d2cd-475d-8609-1e8eaa5e8906,0967c5d2-6a2e-4f6d-8cd0-ebce2f2bdefe,744116c6-1533-4eda-b45e-c34ebb44b74a,10,308.0,2021-01-07 15:53:29.128872
37157320-f42d-4465-87d4-1fd01d30a364,7796b3a9-c769-4f9f-a650-6d11e2496f0e,89574032-bd36-4dc6-9330-bdfb1211d445,9,3508.0199999999995,2020-06-30 10:46:55.237661
8784aaf0-0ffd-42a7-b97c-429e2877bba0,4ed72c96-02f7-45d0-ae0b-5be3faf1e5ac,e5bb980c-08b6-4e5b-ade2-fc9515070d43,9,7529.58,2023-11-13 19:25:09.492221
cb903c46-384f-472d-8016-d21072e8c541,a68352d7-5a5a-4284-a1ce-c36d8607302f,a4ca8c78-20bb-42aa-97e6-79f2f2c0a93b,9,8981.91,2024-02-02 08:53:03.605083
3e5aff8e-4091-4a33-8d6a-864dad71f15e,a62611fd-7e3b-4105-baed-a6c7cb487672,7dc77bfe-3a33-4497-82d7-003fd2461453,7,2533.3,2023-09-01 21:59:00.931175
b1e094f2-3886-4d97-b227-917a58f0cb67,c50b8bb2-80fd-48ae-a373-ee150019dbc5,28596563-7014-4afa-a383-1dbe96cfcf1d,2,968.26,2021-10-30 14:59:14.846316
bc3a23aa-3ae4-4c89-a5ae-a13c61a866b3,1b41eccb-1b0c-4afd-a11a-712ec81de7d6,f023765a-ad1b-4723-8cad-e1d582744eef,5,2487.6,2023-11-05 21:36:25.584174
6137ecf8-a6c4-4d14-bf43-683f55037c99,f92860ad-8f39-4fd9-8984-7c66b38d2a3e,aea8f846-f772-454c-bed5-ca5b9efaaf17,9,1727.19,2021-11-12 23:06:55.373834
89016613-cb1f-456a-b5e7-9896ef66f516,ef335d2a-f9fe-4819-b699-42b5d4cd060c,8a2b97a9-f812-48a9-ad79-5403a614748d,1,790.31,2022-09-24 17:14:21.333496
137a013b-686a-4351-b163-e9726c0c167f,db91ad1d-e70e-425a-ad67-8ecbaef6639f,b453d8b0-e6e0-41a8-b52e-e57fa7ac906e,9,3350.34,2020-02-21 16:27:14.165571
622afd4b-90cb-4664-8163-94bd3f1a9c49,b9680fe4-1f64-4487-9dde-56ad5f0b4fd0,cf4aa2cf-749c-4283-8ccd-1777f36b509a,1,508.08,2022-02-15 14:53:18.550905
07fc8a1e-7a1f-4ec9-b51c-9191ecd7d909,731dbef8-e4d5-4eb5-8345-f75d5ccc9457,0f040a2a-8237-4358-a08d-3f2c6cce0133,9,7573.05,2021-03-21 04:43:07.421608
8046ca18-62bd-4535-81bb-bf0dc3713a9a,d535b4af-76db-460e-a22e-f1137f169c5d,feca3f89-654e-4bd4-95dc-1da5ab8b8002,5,4606.45,2022-02-17 05:11:18.300972
d0d7abf0-c1c2-4f23-8916-d15d5bdd0d55,2ef4a6b1-b5e5-4fc8-b289-a9e590165863,a580321c-b769-4f95-92ae-fad9ef029319,9,7597.89,2023-11-16 12:50:32.186728
8b319197-3ce7-4ce7-8ccd-325a3c215fd1,18704394-d7e4-4e23-85b4-3390ca5d1710,38feca51-a60c-4f1a-8a6d-629264d3e5a7,3,492.27,2021-09-04 04:47:31.736992
dfb71ec8-0db1-4383-9d87-4dc8a86fd451,74a22756-611c-4774-b8c2-1a2dfb3feb01,d179e5b8-3153-404f-95a8-3b44bec3fa17,4,2143.0,2021-03-18 12:07:12.133865
ed3a539e-70ea-41d5-9e50-b63e3274a6ee,876e95aa-062a-4812-b285-e1a278240bde,b5351550-9772-47cc-8745-9a9f37abcb6f,1,982.06,2020-12-16 06:14:15.916958
51105095-b245-42be-a65b-783a32cca644,0c10bff4-e805-4078-87a2-f8802165f89a,1535907f-4e10-414e-8e33-2d0d8a2ece2c,7,3231.2000000000003,2022-06-27 22:04:04.381096
716a887b-e315-4a20-9c54-72a939bf1b12,a22a16f3-f60c-4cbd-ae2a-4d65d3e7856a,9a19de7c-2ee1-4825-8b26-3a95d1cbee62,4,628.52,2022-07-15 04:49:32.940507
a41e2ba4-0941-4e7b-9968-f885aa291f34,e36529e6-67f6-4e91-8431-60694685a3d7,5a4ca5a0-af0e-439a-8e42-6c9b5240c63f,3,2918.04,2021-11-25 02:26:33.429445
77acbd6c-18b6-408c-82d9-8f847d06cf3c,032e5cc7-84c8-4693-a902-077902c811b9,e2856c49-7c89-43dd-9483-ff07a7731e4c,5,166.4,2022-12-03 18:20:03.117036
ea276728-b431-44fb-9abb-5ad2a3af8106,f63526e2-d2e7-470c-ba5c-7f7d0115ef3a,1a3ba496-107a-4be8-9f8a-563481690c57,2,1560.6,2023-08-14 17:04:48.798901
8c754ac5-620d-4c72-a324-8401ce5f2e64,e13af354-ecc5-4062-b0ed-c331dbf781e4,35010911-ed6c-4914-b222-cae72ea78ad1,3,659.46,2021-11-30 10:07:24.755012
623fe2b0-4523-42d2-8678-4a293e0feaee,6320730f-e631-4aea-80a4-d86d41a47c11,214fe742-0149-45df-aa11-9bd492f56700,8,2895.04,2023-06-24 14:39:09.333285
f4033a1f-1dff-420a-8ba5-90a47c702011,cb88b521-53dc-4455-9114-6569d880f876,89bb3a19-223e-42d7-9642-1ab0b62299e8,2,1423.12,2022-09-17 16:58:06.625025
b6524b21-4a94-4563-bc3c-482c22dc5f46,41296c35-8d3d-4b4e-9136-5de2b2c8c536,ea2c54b7-9df8-44e8-a7d3-325d7e74a211,3,2730.57,2020-05-11 07:31:30.596083
ee8d4f90-6047-4413-a367-aaa377cf1d4b,4efca02a-75cf-4129-a403-ba7e9c027274,f8602980-bb38-4e31-b0ca-ea77a8e5b427,4,1016.0,2022-08-31 20:04:04.078838
994f6045-6344-4716-9ec4-790a37a421c7,4bf0be7e-033a-4a24-b557-ede9469c2db6,45d37cbd-6c4a-43ee-ba63-82f5e2a1cc5c,8,4690.72,2023-07-06 03:06:05.486586
7d01ec9b-ab07-4097-a51f-44bd3b2ed19e,40022a57-2226-473b-9161-e12187263791,0b86a935-f04e-4bf0-8a93-379bc20a9b83,1,898.05,2020-02-23 12:05:02.459651
b1e24b38-98c0-498a-a7db-4b4e22237f19,ad742261-5858-4ee2-a401-c895487542e6,4a313030-ca93-4832-9a96-3f2f5c32097b,10,6464.299999999999,2023-03-21 14:55:07.749824
c2754525-3585-47fa-a969-620515459824,16d59819-fee0-40f1-8725-3c7ac6d276e1,33a9b713-2702-49a9-a497-a510a2f47391,5,428.8,2020-01-08 18:11:49.676642
b5e8420e-ffcb-47b4-8abf-a58dd861d9df,dc2bd564-6a1d-455a-b75a-4adfa6dd8ebb,3c5a26f8-9260-482c-8a15-4dfa020bbc08,4,1006.24,2022-06-18 13:32:49.758583
867cdcee-517c-4bc9-b2a0-6cd75c0bb320,37102168-6a28-4555-b58f-c0ef241088d9,1e8a8620-f54e-494c-8638-3c7d73a003c5,9,8006.22,2022-04-22 12:24:04.995792
9835ecc8-76c3-49f1-a589-55bba2647fed,bc1d3c89-ec7d-40a8-b9ff-bf0fddcb7e2d,aacc9399-9177-4074-9a4c-446f499e5e11,7,6211.240000000001,2020-10-31 11:59:33.862019
b9eddd78-683f-46dd-9150-40180d07981c,05dec35d-6754-4582-ade5-327299f32c83,bf14bf4b-b22e-4c03-8c7b-d45448329815,4,3662.28,2024-01-16 23:26:38.857495
8bd73181-8ee6-4217-a84f-5c785e270eaa,e7b6f6d8-068f-44c2-a38d-cf577b6b0c57,c638d719-e1df-4c06-acfb-da55a8d19dfa,4,2942.24,2020-04-25 03:51:12.486494
a64e6e4d-202e-416f-bd25-184be7a736a0,c2f0da10-6ad3-4924-b64d-8c2419fe5f60,48565299-8cfe-4fd6-b0d3-007c8704ee02,5,3084.3,2022-07-19 11:16:34.595871
57b0fbe8-ebb9-4959-8b29-743f0282d095,263ebf90-46b5-4453-992b-a17f993ba45b,c4cbe3ff-f806-43e9-b2e8-3ef67c5455f9,10,4365.7,2020-10-12 07:29:25.897160
1803782f-2e72-4de3-bd22-2ca1d418631c,97ff2078-dccc-4314-b37e-fdbc5b1b6bbd,ea26f6c9-33b7-4638-b748-3122b31176a5,3,195.03000000000003,2021-09-05 06:39:20.860135
c47c4e49-8b45-4e1d-a753-241229411039,126071f0-6ecb-4ecf-a6a9-29ef0df58275,6f131681-3d24-46cb-a18a-fa8532ceae4a,5,4434.95,2022-02-28 07:09:05.710342
c78899f3-69af-4220-a612-ae7386c0535e,2541a355-b4eb-4ae9-ae6b-de65cef65274,cd18881e-bbc4-419e-b5fb-0c4034690aac,2,170.46,2021-02-11 09:28:38.893556
3d594022-e3c0-43b8-9135-f285de0dc550,feeb58ca-f5e4-45a0-8c11-66fd772459d5,23ef439c-89c3-4972-ab2d-0855714f81cd,10,385.9,2021-05-07 21:27:19.001987
6e76489a-61c7-4a38-86ff-50d9384dd91c,43cec906-6f64-468f-ac60-26913c38ec8e,639debaf-67e3-461b-9217-74eff3fde651,2,642.48,2021-06-04 19:57:43.536283
bd2ed25c-ec93-4e22-8cac-c30ee099eb2b,02d8cddb-96cd-4e71-8b58-dbc629ec1799,8074176a-41ff-44e7-bce3-413a1418eedd,4,506.72,2021-12-16 21:33:13.825171
aaff32d2-6147-4556-87ba-5657c8f7943c,6b8293ca-8dcf-4883-83dd-263a9bf38003,dd604345-1f0d-46d9-8f15-ee03fc0d622e,7,5767.72,2021-10-16 22:04:10.696379
a23382b9-4283-4c87-aa8e-2e1ff0e7ed15,3fe1b39e-ceb3-4fe5-b836-41b746999830,6de003ac-591f-4073-97de-50e99b39787f,10,2864.9,2022-12-18 21:43:59.212117
97112199-2137-4247-9c29-f7ba157d3096,06811402-b75f-445d-99b3-e828cb4e8fda,765a72b9-d13e-4aac-8d17-78ff30328501,2,378.38,2024-02-28 06:37:02.610152
